,source_name,data_name,lineage_id,cell_id,predecessor_id,frame_idx,cell_num,cell_area,time_min,time_h,num_nuclei,total_green_raw,norm_green_raw,norm_green_bg_cor,total_red_raw,norm_red_raw,norm_red_bg_cor,nuclear_area1,nuclear_green_raw1,norm_nuclear_green_raw1,norm_nuclear_green_bg_cor1,norm_nuclear_red_raw1,norm_nuclear_red_bg_cor1,dna_area1,dna_green_raw1,norm_dna_green_raw1,norm_dna_green_bg_cor1,dna_red_raw1,norm_dna_red_raw1,norm_dna_red_bg_cor1,nuclear_area2,nuclear_green_raw2,norm_nuclear_green_raw2,norm_nuclear_green_bg_cor2,nuclear_red_raw2,norm_nuclear_red_raw2,norm_nuclear_red_bg_cor2,dna_area2,dna_green_raw2,norm_dna_green_raw2,norm_dna_green_bg_cor2,dna_red_raw2,norm_dna_red_raw2,norm_dna_red_bg_cor2,nuclear_area,nuclear_green_raw,norm_nuclear_green_raw,norm_nuclear_green_bg_cor,nuclear_red_raw,norm_nuclear_red_raw,norm_nuclear_red_bg_cor,dna_area,dna_green_raw,norm_dna_green_raw,norm_dna_green_bg_cor,dna_red_raw,norm_dna_red_raw,norm_dna_red_bg_cor,directory,mitosis_h
830,262,262-1,e5819fc4-3a4d-41e3-83cd-a0c84285989e,33675e04-c6ff-4a52-8604-fbcbeb7c8c91,e5819fc4-3a4d-41e3-83cd-a0c84285989e,85,15,31.55907456,841,14.01666667,1,452509,14338.47495,7774.295549,1006804,31902.2029,20863.28425,4.313740193,205566,47653.77394,41089.59454,46391.99188,35353.07322,3.776122721,202459,53615.57739,47051.398,176225,46668.23963,35629.32097,,,,,,,,,,,,,,,4.313740193,205566,47653.77394,41089.59454,200123,46391.99188,35353.07322,3.776122721,202459,53615.57739,47051.398,176225,46668.23963,35629.32097,/mnt/d/2018-08-15-xi-ming/262,-1.833333333
831,262,262-1,e5819fc4-3a4d-41e3-83cd-a0c84285989e,cfc10e31-7e6f-4ff0-b58e-4eff523a6c8d,33675e04-c6ff-4a52-8604-fbcbeb7c8c91,86,16,32.62301752,851,14.18333333,1,499242,15303.3667,8739.187303,1047377,32105.46049,21066.54184,4.019330625,227325,56557.92499,49993.74559,49242.77659,38203.85793,3.878526049,231450,59674.73135,53110.55195,188701,48652.76077,37613.84212,,,,,,,,,,,,,,,4.019330625,227325,56557.92499,49993.74559,197923,49242.77659,38203.85793,3.878526049,231450,59674.73135,53110.55195,188701,48652.76077,37613.84212,/mnt/d/2018-08-15-xi-ming/262,-1.666666667
832,262,262-1,e5819fc4-3a4d-41e3-83cd-a0c84285989e,ed2f0b84-0019-489f-93b8-427a97242b21,cfc10e31-7e6f-4ff0-b58e-4eff523a6c8d,87,16,33.76666963,861,14.35,1,538018,15933.40433,9369.224929,1090701,32301.11267,21262.19401,4.275338945,264493,61864.80263,55300.62323,48728.5342,37689.61555,4.057731873,263390,64910.6467,58346.4673,200272,49355.65145,38316.7328,,,,,,,,,,,,,,,4.275338945,264493,61864.80263,55300.62323,208331,48728.5342,37689.61555,4.057731873,263390,64910.6467,58346.4673,200272,49355.65145,38316.7328,/mnt/d/2018-08-15-xi-ming/262,-1.5
833,262,262-1,e5819fc4-3a4d-41e3-83cd-a0c84285989e,3b524b84-6299-49ab-a084-f9b1cb716fbc,ed2f0b84-0019-489f-93b8-427a97242b21,88,18,33.83762437,871,14.51666667,1,559978,16548.97501,9984.795607,1111181,32838.6233,21799.70464,4.185736033,275648,65854.12884,59289.94944,49300.76774,38261.84909,4.019330625,270744,67360.47,60796.2906,194305,48342.6267,37303.70805,,,,,,,,,,,,,,,4.185736033,275648,65854.12884,59289.94944,206360,49300.76774,38261.84909,4.019330625,270744,67360.47,60796.2906,194305,48342.6267,37303.70805,/mnt/d/2018-08-15-xi-ming/262,-1.333333333
834,262,262-1,e5819fc4-3a4d-41e3-83cd-a0c84285989e,e197a956-bedf-4819-a41b-b6c3c3c36f8c,3b524b84-6299-49ab-a084-f9b1cb716fbc,89,21,34.90692696,881,14.68333333,1,570736,16350.22185,9786.042455,1137829,32596.08047,21557.16182,4.377742273,259614,59303.17132,52738.99192,46770.68389,35731.76524,4.057731873,265077,65326.3962,58762.2168,191675,47236.98016,36198.06151,,,,,,,,,,,,,,,4.377742273,259614,59303.17132,52738.99192,204750,46770.68389,35731.76524,4.057731873,265077,65326.3962,58762.2168,191675,47236.98016,36198.06151,/mnt/d/2018-08-15-xi-ming/262,-1.166666667
835,262,262-1,e5819fc4-3a4d-41e3-83cd-a0c84285989e,76d3f233-b9b9-49b9-80c0-78c08f80f3f6,e197a956-bedf-4819-a41b-b6c3c3c36f8c,90,24,36.33140499,891,14.85,1,585929,16127.34217,9563.162775,1185917,32641.64984,21602.73119,4.595349345,264071,57464.83676,50900.65737,46361.43718,35322.51853,4.300939777,261927,60899.94596,54335.76656,198639,46185.02241,35146.10376,,,,,,,,,,,,,,,4.595349345,264071,57464.83676,50900.65737,213047,46361.43718,35322.51853,4.300939777,261927,60899.94596,54335.76656,198639,46185.02241,35146.10376,/mnt/d/2018-08-15-xi-ming/262,-1
836,262,262-1,e5819fc4-3a4d-41e3-83cd-a0c84285989e,2d16e0c9-56bd-4151-8ff4-3e613a682887,76d3f233-b9b9-49b9-80c0-78c08f80f3f6,91,24,37.97407502,901,15.01666667,1,604477,15918.14941,9353.970015,1237383,32584.94116,21546.02251,5.248170561,298973,56967.0891,50402.9097,47227.31419,36188.39553,4.428943937,287683,64955.21372,58391.03432,212944,48080.08478,37041.16613,,,,,,,,,,,,,,,5.248170561,298973,56967.0891,50402.9097,247857,47227.31419,36188.39553,4.428943937,287683,64955.21372,58391.03432,212944,48080.08478,37041.16613,/mnt/d/2018-08-15-xi-ming/262,-0.833333333
837,262,262-1,e5819fc4-3a4d-41e3-83cd-a0c84285989e,e9a93e25-bae0-4e78-a5dd-5fbe80573166,2d16e0c9-56bd-4151-8ff4-3e613a682887,92,24,38.99980572,911,15.18333333,1,595974,15281.46074,8717.281342,1263944,32408.98196,21370.06331,5.068964737,271849,53630.08308,47065.90368,46309.85066,35270.93201,4.518546849,260842,57726.96593,51162.78653,214351,47438.03863,36399.11998,,,,,,,,,,,,,,,5.068964737,271849,53630.08308,47065.90368,234743,46309.85066,35270.93201,4.518546849,260842,57726.96593,51162.78653,214351,47438.03863,36399.11998,/mnt/d/2018-08-15-xi-ming/262,-0.666666667
838,262,262-1,e5819fc4-3a4d-41e3-83cd-a0c84285989e,02ef1be3-fb32-46b5-9beb-9488d1be8645,e9a93e25-bae0-4e78-a5dd-5fbe80573166,93,25,41.05017769,921,15.35,1,605328,14746.05067,8181.871267,1320230,32161.37114,21122.45249,5.260970977,270092,51338.81201,44774.63261,46405.31207,35366.39342,4.838557249,260343,53805.91498,47241.73558,226307,46771.58672,35732.66807,,,,,,,,,,,,,,,5.260970977,270092,51338.81201,44774.63261,244137,46405.31207,35366.39342,4.838557249,260343,53805.91498,47241.73558,226307,46771.58672,35732.66807,/mnt/d/2018-08-15-xi-ming/262,-0.5
839,262,262-1,e5819fc4-3a4d-41e3-83cd-a0c84285989e,aa623218-8dc9-44c1-b2d9-871d339a1773,02ef1be3-fb32-46b5-9beb-9488d1be8645,94,25,42.14694386,931,15.51666667,1,600892,14257.07169,7692.892287,1345754,31930.04941,20891.13076,6.69461757,284546,42503.69749,35939.51809,42093.06911,31054.15045,4.966561409,247845,49902.73543,43338.55603,212101,42705.80438,31666.88573,,,,,,,,,,,,,,,6.69461757,284546,42503.69749,35939.51809,281797,42093.06911,31054.15045,4.966561409,247845,49902.73543,43338.55603,212101,42705.80438,31666.88573,/mnt/d/2018-08-15-xi-ming/262,-0.333333333
840,262,262-1,e5819fc4-3a4d-41e3-83cd-a0c84285989e,ac2f07d5-e44b-49ff-8850-3754c506225d,aa623218-8dc9-44c1-b2d9-871d339a1773,95,25,43.11592035,941,15.68333333,1,612699,14210.50496,7646.325562,1385010,32122.93716,21084.01851,7.040228802,257713,36605.77053,30041.59113,41847.07746,30808.15881,5.785788034,235523,40707.16014,34142.98074,248599,42967.18071,31928.26206,,,,,,,,,,,,,,,7.040228802,257713,36605.77053,30041.59113,294613,41847.07746,30808.15881,5.785788034,235523,40707.16014,34142.98074,248599,42967.18071,31928.26206,/mnt/d/2018-08-15-xi-ming/262,-0.166666667
841,262,262-1,e5819fc4-3a4d-41e3-83cd-a0c84285989e,c6a2de39-5fa5-41d9-b82a-5b0696b6b1b1,ac2f07d5-e44b-49ff-8850-3754c506225d,96,25,43.31928355,951,15.85,2,613382,14159.56013,7595.380726,1414761,32658.91963,21620.00098,3.840124801,115490,30074.5434,23510.364,43379.05892,32340.14027,2.944095681,101739,34556.96113,27992.78173,131805,44769.2651,33730.34644,3.699320225,100864,27265.54985,20701.37045,158269,42783.26567,31744.34702,2.636885697,90040,34146.34169,27582.16229,109445,41505.40167,30466.48302,7.539445026,216354,28696.27662,22132.09722,324850,43086.72573,32047.80708,5.580981377,191779,34362.95286,27798.77346,241250,43227.16449,32188.24583,/mnt/d/2018-08-15-xi-ming/262,0
842,262,262-1,e5819fc4-3a4d-41e3-83cd-a0c84285989e,66311dd5-a4c7-47c5-b667-7f6fddd0b29f,c6a2de39-5fa5-41d9-b82a-5b0696b6b1b1,97,25,40.3147557,961,16.01666667,2,598498,14845.63132,8281.451924,1404882,34847.83613,23808.91747,2.931295265,111808,38142.86515,31578.68575,48489.82691,37450.90825,2.611284865,106445,40763.45765,34199.27825,127356,48771.39286,37732.47421,2.278474049,87473,38391.04512,31826.86572,110797,48627.72085,37588.8022,2.406478209,94238,39160.13021,32595.95081,112966,46942.45707,35903.53842,5.209769313,199281,38251.40577,31687.22638,252935,48550.13433,37511.21568,5.017763073,200683,39994.5149,33430.3355,240322,47894.25018,36855.33153,/mnt/d/2018-08-15-xi-ming/262,0.166666667
843,262,262-1,e5819fc4-3a4d-41e3-83cd-a0c84285989e,38602f6a-9953-4ccc-852d-cb1f1d1059e3,66311dd5-a4c7-47c5-b667-7f6fddd0b29f,98,25,39.87180842,971,16.18333333,2,625977,15699.73936,9135.55996,1430446,35876.12543,24837.20678,2.841692353,123439,43438.55164,36874.37224,49734.79971,38695.88106,2.508881537,129998,51815.12084,45250.94144,130222,51904.40365,40865.485,2.508881537,120939,48204.34852,41640.16913,120858,48172.06322,37133.14457,2.393677793,129570,54130.09236,47565.91296,119648,49985.00649,38946.08784,5.350573889,244378,45673.23152,39109.05212,262189,49002.03332,37963.11467,4.902559329,259568,52945.4072,46381.2278,249870,50967.25674,39928.33808,/mnt/d/2018-08-15-xi-ming/262,0.333333333
844,262,262-1,e5819fc4-3a4d-41e3-83cd-a0c84285989e,14e6bcc3-c15c-4d2f-91c3-663a131ddeaf,38602f6a-9953-4ccc-852d-cb1f1d1059e3,99,26,40.32505279,981,16.35,2,687201,17041.54,10477.3606,1458978,36180.4362,25141.51755,3.046499009,151764,49815.87047,43251.69107,51081.91388,40042.99523,2.867293185,158037,55117.14004,48552.96064,146855,51217.29469,40178.37604,,,,,,,,,,,,,,,3.046499009,151764,49815.87047,43251.69107,155621,51081.91388,40042.99523,2.867293185,158037,55117.14004,48552.96064,146855,51217.29469,40178.37604,/mnt/d/2018-08-15-xi-ming/262,0.5
846,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,87bfa810-3b72-4047-8538-17561eca8134,938b0feb-6c73-493f-be39-40c736706a34,85,16,28.64162452,841,14.01666667,1,451588,15766.8431,9202.663701,972700,33961.06248,22922.14383,3.980929377,205896,51720.58595,45156.40655,50324.93195,39286.0133,3.507313985,186897,53287.78684,46723.60744,174662,49799.36235,38760.44369,,,,,,,,,,,,,,,3.980929377,205896,51720.58595,45156.40655,200340,50324.93195,39286.0133,3.507313985,186897,53287.78684,46723.60744,174662,49799.36235,38760.44369,/mnt/d/2018-08-15-xi-ming/262,-2.5
847,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,1986761c-5d4e-44c7-b2e9-7933609011db,87bfa810-3b72-4047-8538-17561eca8134,86,17,29.22273561,851,14.18333333,1,496345,16984.89171,10420.71231,994828,34042.94564,23004.02699,3.891326465,220421,56644.18084,50080.00144,48418.45106,37379.53241,3.532914817,215038,60867.0209,54302.8415,173988,49247.72009,38208.80144,,,,,,,,,,,,,,,3.891326465,220421,56644.18084,50080.00144,188412,48418.45106,37379.53241,3.532914817,215038,60867.0209,54302.8415,173988,49247.72009,38208.80144,/mnt/d/2018-08-15-xi-ming/262,-2.333333333
848,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,5864e6d7-26cb-408c-bff5-2febd61974fb,1986761c-5d4e-44c7-b2e9-7933609011db,87,17,30.33681303,861,14.35,1,536451,17683.16927,11118.98987,1035446,34131.66699,23092.74834,3.865725633,236565,61195.49664,54631.31724,49419.18236,38380.2637,3.673719393,231723,63075.85725,56511.67785,180487,49129.22864,38090.30998,,,,,,,,,,,,,,,3.865725633,236565,61195.49664,54631.31724,191041,49419.18236,38380.2637,3.673719393,231723,63075.85725,56511.67785,180487,49129.22864,38090.30998,/mnt/d/2018-08-15-xi-ming/262,-2.166666667
849,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,bdce4c6d-799b-4e9e-8f5e-9f85b8831d18,5864e6d7-26cb-408c-bff5-2febd61974fb,88,19,31.21477557,871,14.51666667,1,560803,17965.94689,11401.76749,1071598,34329.83196,23290.9133,4.006530209,264506,66018.72099,59454.54159,49422.31549,38383.39683,3.904126881,268377,68741.87448,62177.69508,188778,48353.44899,37314.53034,,,,,,,,,,,,,,,4.006530209,264506,66018.72099,59454.54159,198012,49422.31549,38383.39683,3.904126881,268377,68741.87448,62177.69508,188778,48353.44899,37314.53034,/mnt/d/2018-08-15-xi-ming/262,-2
850,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,9fa14bef-530e-4833-8e30-f05a9c04f8b0,bdce4c6d-799b-4e9e-8f5e-9f85b8831d18,89,22,33.1933339,881,14.68333333,1,586190,17659.87116,11095.69176,1119127,33715.41417,22676.49552,4.403343105,275702,62611.97309,56047.79369,47180.74314,36141.82449,3.980929377,279361,70174.81938,63610.63998,195145,49019.96029,37981.04164,,,,,,,,,,,,,,,4.403343105,275702,62611.97309,56047.79369,207753,47180.74314,36141.82449,3.980929377,279361,70174.81938,63610.63998,195145,49019.96029,37981.04164,/mnt/d/2018-08-15-xi-ming/262,-1.833333333
851,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,0be25feb-ef04-4272-b727-8948fc78aadd,9fa14bef-530e-4833-8e30-f05a9c04f8b0,90,25,33.94263246,891,14.85,1,599993,17676.67846,11112.49906,1137892,33523.97612,22485.05746,4.428943937,289639,65396.85399,58832.67459,47848.20106,36809.28241,4.134534369,281165,68004.03018,61439.85078,199299,48203.49336,37164.57471,,,,,,,,,,,,,,,4.428943937,289639,65396.85399,58832.67459,211917,47848.20106,36809.28241,4.134534369,281165,68004.03018,61439.85078,199299,48203.49336,37164.57471,/mnt/d/2018-08-15-xi-ming/262,-1.666666667
852,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,c72f3f31-03d7-4a75-9bd0-889786d5846d,0be25feb-ef04-4272-b727-8948fc78aadd,91,25,36.17658864,901,15.01666667,1,619316,17119.2482,10555.0688,1205637,33326.44247,22287.52382,4.492946017,301937,67202.45444,60638.27504,48617.54385,37578.6252,4.275338945,303010,70873.9129,64309.7335,210419,49216.91653,38177.99788,,,,,,,,,,,,,,,4.492946017,301937,67202.45444,60638.27504,218436,48617.54385,37578.6252,4.275338945,303010,70873.9129,64309.7335,210419,49216.91653,38177.99788,/mnt/d/2018-08-15-xi-ming/262,-1.5
853,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,0b54cd80-1205-40d3-9f61-4d9c96305397,c72f3f31-03d7-4a75-9bd0-889786d5846d,92,25,38.07617198,911,15.18333333,1,631926,16596.36374,10032.18434,1251496,32868.22007,21829.30142,4.672151841,285021,61004.22454,54440.04514,48220.17941,37181.26075,4.556948097,280106,61467.89343,54903.71403,217482,47725.36254,36686.44388,,,,,,,,,,,,,,,4.672151841,285021,61004.22454,54440.04514,225292,48220.17941,37181.26075,4.556948097,280106,61467.89343,54903.71403,217482,47725.36254,36686.44388,/mnt/d/2018-08-15-xi-ming/262,-1.333333333
854,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,cedf74d0-0ebb-4608-9af7-b5a1b8e27a29,0b54cd80-1205-40d3-9f61-4d9c96305397,93,26,39.34839589,921,15.35,1,640820,16285.79731,9721.617912,1293485,32872.62341,21833.70476,4.979361825,295902,59425.68754,52861.50814,48805.85274,37766.93409,4.774555169,289779,60692.35557,54128.17617,230936,48368.06609,37329.14744,,,,,,,,,,,,,,,4.979361825,295902,59425.68754,52861.50814,243022,48805.85274,37766.93409,4.774555169,289779,60692.35557,54128.17617,230936,48368.06609,37329.14744,/mnt/d/2018-08-15-xi-ming/262,-1.166666667
855,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,3ffdd15f-4d5d-4f5f-9e31-e8134ff1ff56,cedf74d0-0ebb-4608-9af7-b5a1b8e27a29,94,26,41.2426366,931,15.51666667,1,643917,15612.8961,9048.716698,1343195,32568.11666,21529.19801,5.184168481,278702,53760.21266,47196.03326,47939.41418,36900.49553,5.068964737,281829,55598.92692,49034.74752,237508,46855.32694,35816.40828,,,,,,,,,,,,,,,5.184168481,278702,53760.21266,47196.03326,248526,47939.41418,36900.49553,5.068964737,281829,55598.92692,49034.74752,237508,46855.32694,35816.40828,/mnt/d/2018-08-15-xi-ming/262,-1
856,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,99137fed-c872-44b3-94a7-4f27f5a920e1,3ffdd15f-4d5d-4f5f-9e31-e8134ff1ff56,95,26,42.23140833,941,15.68333333,1,646600,15310.8794,8746.700004,1381213,32705.82381,21666.90515,5.440176801,279653,51405.13079,44840.95139,46179.19769,35140.27904,5.004962657,266421,53231.36619,46667.18679,231303,46214.73043,35175.81177,,,,,,,,,,,,,,,5.440176801,279653,51405.13079,44840.95139,251223,46179.19769,35140.27904,5.004962657,266421,53231.36619,46667.18679,231303,46214.73043,35175.81177,/mnt/d/2018-08-15-xi-ming/262,-0.833333333
857,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,8d04c57e-53da-4846-b0e2-6f663e5edc47,99137fed-c872-44b3-94a7-4f27f5a920e1,96,26,44.4722056,951,15.85,1,657254,14778.98366,8214.804263,1444483,32480.57929,21441.66063,5.478578049,269773,49241.4268,42677.2474,46697.51853,35658.59988,5.235370145,271312,51822.88787,45258.70847,239022,45655.22463,34616.30598,,,,,,,,,,,,,,,5.478578049,269773,49241.4268,42677.2474,255836,46697.51853,35658.59988,5.235370145,271312,51822.88787,45258.70847,239022,45655.22463,34616.30598,/mnt/d/2018-08-15-xi-ming/262,-0.666666667
858,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,993909ab-f518-4c3d-8d72-31142cda4f7a,8d04c57e-53da-4846-b0e2-6f663e5edc47,97,26,46.50897598,961,16.01666667,1,675277,14519.28334,7955.10394,1516696,32610.82336,21571.9047,6.092998018,310661,50986.55852,44422.37912,46687.68957,35648.77092,5.427376385,299365,55158.32674,48594.14734,250736,46198.38062,35159.46196,,,,,,,,,,,,,,,6.092998018,310661,50986.55852,44422.37912,284468,46687.68957,35648.77092,5.427376385,299365,55158.32674,48594.14734,250736,46198.38062,35159.46196,/mnt/d/2018-08-15-xi-ming/262,-0.5
859,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,867b55bd-75cb-462c-80dd-73cbe8c47eab,993909ab-f518-4c3d-8d72-31142cda4f7a,98,26,46.65764159,971,16.18333333,1,674240,14450.7947,7886.615305,1567232,33590.03899,22551.12033,5.952193442,309394,51979.82946,45415.65006,46354.34025,35315.42159,5.388975137,294823,54708.54708,48144.36768,250221,46432.01975,35393.10109,,,,,,,,,,,,,,,5.952193442,309394,51979.82946,45415.65006,275910,46354.34025,35315.42159,5.388975137,294823,54708.54708,48144.36768,250221,46432.01975,35393.10109,/mnt/d/2018-08-15-xi-ming/262,-0.333333333
860,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,98bb43f4-76c1-438c-bbab-7eafbadb565f,867b55bd-75cb-462c-80dd-73cbe8c47eab,99,27,48.65137771,981,16.35,1,686491,14110.41233,7546.232933,1648987,33893.94253,22855.02388,7.577846274,292065,38541.95367,31977.77427,44896.79359,33857.87493,6.976226722,281028,40283.66783,33719.48844,313296,44909.0909,33870.17225,,,,,,,,,,,,,,,7.577846274,292065,38541.95367,31977.77427,340221,44896.79359,33857.87493,6.976226722,281028,40283.66783,33719.48844,313296,44909.0909,33870.17225,/mnt/d/2018-08-15-xi-ming/262,-0.166666667
861,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,8d5f3ce8-256b-473a-9036-6463a74e4b1b,98bb43f4-76c1-438c-bbab-7eafbadb565f,100,29,48.53948425,991,16.51666667,2,689028,14195.20645,7631.027052,1696991,34961.04308,23922.12443,4.313740193,158352,36708.74761,30144.56821,47834.82332,36795.90467,3.059299425,130212,42562.68574,35998.50634,148538,48552.94608,37514.02742,2.572883617,123243,47900.72866,41336.54926,119441,46423.00927,35384.09062,2.892894017,129802,44869.25523,38305.07583,127651,44125.70916,33086.7905,6.88662381,281595,40890.1383,34325.9589,325788,47307.3612,36268.44254,5.952193442,260014,43683.72812,37119.54872,276189,46401.21372,35362.29507,/mnt/d/2018-08-15-xi-ming/262,0
862,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,997e7f08-6290-4528-86a4-e067f9f48a3b,8d5f3ce8-256b-473a-9036-6463a74e4b1b,101,30,47.3941998,1001,16.68333333,1,678565,14317.46929,7753.289886,1715976,36206.45579,25167.53714,3.852925217,137555,35701.44559,29137.26619,53038.66244,41999.74379,3.084900257,122240,39625.26818,33061.08879,164560,53343.702,42304.78335,,,,,,,,,,,,,,,3.852925217,137555,35701.44559,29137.26619,204354,53038.66244,41999.74379,3.084900257,122240,39625.26818,33061.08879,164560,53343.702,42304.78335,/mnt/d/2018-08-15-xi-ming/262,0.166666667
863,262,262-1,938b0feb-6c73-493f-be39-40c736706a34,00ab15f7-a0b9-4b61-a563-96131ef307b3,997e7f08-6290-4528-86a4-e067f9f48a3b,102,32,45.837558,1011,16.85,1,704716,15374.20471,8810.025307,1742463,38013.87063,26974.95198,3.558515649,152359,42815.32387,36251.14447,58342.86553,47303.94688,3.020898177,137180,45410.33559,38846.15619,174794,57861.59936,46822.6807,,,,,,,,,,,,,,,3.558515649,152359,42815.32387,36251.14447,207614,58342.86553,47303.94688,3.020898177,137180,45410.33559,38846.15619,174794,57861.59936,46822.6807,/mnt/d/2018-08-15-xi-ming/262,0.333333333
864,262,262-1,8ebc5715-898c-426c-aaac-099dab8f523b,8ebc5715-898c-426c-aaac-099dab8f523b,bd64f938-22b4-43fd-be5e-350c06b97e7a,69,8,34.30276304,681,11.35,1,476510,13891.30081,7327.121411,1028284,29976.71059,18937.79193,4.364941857,227406,52098.28846,45534.10906,44341.02591,33302.10726,4.044931457,223644,55289.93566,48725.75626,183452,45353.54973,34314.63108,,,,,,,,,,,,,,,4.364941857,227406,52098.28846,45534.10906,193546,44341.02591,33302.10726,4.044931457,223644,55289.93566,48725.75626,183452,45353.54973,34314.63108,/mnt/d/2018-08-15-xi-ming/262,-1.5
865,262,262-1,8ebc5715-898c-426c-aaac-099dab8f523b,7fe92a47-3bfd-4eec-b1ad-e4507204f640,8ebc5715-898c-426c-aaac-099dab8f523b,70,10,35.65839935,691,11.51666667,1,520232,14589.32564,8025.146241,1073204,30096.80803,19057.88938,4.364941857,243284,55735.90851,49171.72911,45140.12018,34101.20152,4.249738113,242321,57020.21949,50456.04009,194655,45803.99893,34765.08028,,,,,,,,,,,,,,,4.364941857,243284,55735.90851,49171.72911,197034,45140.12018,34101.20152,4.249738113,242321,57020.21949,50456.04009,194655,45803.99893,34765.08028,/mnt/d/2018-08-15-xi-ming/262,-1.333333333
866,262,262-1,8ebc5715-898c-426c-aaac-099dab8f523b,4a1c5c6d-1799-46ce-b069-19608e640620,7fe92a47-3bfd-4eec-b1ad-e4507204f640,71,11,37.08592344,701,11.68333333,1,562248,15160.68491,8596.505512,1121985,30253.66219,19214.74354,4.441744353,276160,62173.77184,55609.59244,44997.63699,33958.71834,4.390542689,284311,64755.32073,58191.14133,193563,44086.34962,33047.43096,,,,,,,,,,,,,,,4.441744353,276160,62173.77184,55609.59244,199868,44997.63699,33958.71834,4.390542689,284311,64755.32073,58191.14133,193563,44086.34962,33047.43096,/mnt/d/2018-08-15-xi-ming/262,-1.166666667
867,262,262-1,8ebc5715-898c-426c-aaac-099dab8f523b,883d7e9c-8214-4daf-8a9a-b93366076c94,4a1c5c6d-1799-46ce-b069-19608e640620,72,12,38.28244128,711,11.85,1,584563,15269.74196,8705.562563,1161357,30336.54493,19297.62628,4.556948097,286716,62918.42564,56354.24624,43687.13353,32648.21487,4.492946017,294534,65554.76048,58990.58108,196532,43742.34617,32703.42752,,,,,,,,,,,,,,,4.556948097,286716,62918.42564,56354.24624,199080,43687.13353,32648.21487,4.492946017,294534,65554.76048,58990.58108,196532,43742.34617,32703.42752,/mnt/d/2018-08-15-xi-ming/262,-1
868,262,262-1,8ebc5715-898c-426c-aaac-099dab8f523b,aeeb0601-302a-46b5-9732-fbd2a3eedd3d,883d7e9c-8214-4daf-8a9a-b93366076c94,73,14,40.71459973,721,12.01666667,1,601756,14779.85794,8215.678539,1225031,30088.24864,19049.32999,4.864158081,279307,57421.44793,50857.26853,45231.26024,34192.34158,4.851357665,278398,57385.58548,50821.40608,214051,44121.87572,33082.95707,,,,,,,,,,,,,,,4.864158081,279307,57421.44793,50857.26853,220012,45231.26024,34192.34158,4.851357665,278398,57385.58548,50821.40608,214051,44121.87572,33082.95707,/mnt/d/2018-08-15-xi-ming/262,-0.833333333
869,262,262-1,8ebc5715-898c-426c-aaac-099dab8f523b,cc8cdb36-ebb1-4f88-86d3-9d1f49ce53ed,aeeb0601-302a-46b5-9732-fbd2a3eedd3d,74,14,43.06242888,731,12.18333333,1,611757,14206.28181,7642.102408,1295751,30090.0584,19051.13975,4.800156001,276442,57590.21164,51026.03224,43404.83933,32365.92068,4.940960577,288123,58313.155,51748.9756,212578,43023.61791,31984.69926,,,,,,,,,,,,,,,4.800156001,276442,57590.21164,51026.03224,208350,43404.83933,32365.92068,4.940960577,288123,58313.155,51748.9756,212578,43023.61791,31984.69926,/mnt/d/2018-08-15-xi-ming/262,-0.666666667
870,262,262-1,8ebc5715-898c-426c-aaac-099dab8f523b,e017d9be-5ab4-42e6-9629-76d4831431a4,cc8cdb36-ebb1-4f88-86d3-9d1f49ce53ed,75,14,43.22818522,741,12.35,1,606681,14034.38513,7470.205734,1330627,30781.468,19742.54935,5.363374305,285950,53315.31676,46751.13736,44479.83423,33440.91557,5.094565569,293317,57574.48717,51010.30777,226742,44506.64083,33467.72218,,,,,,,,,,,,,,,5.363374305,285950,53315.31676,46751.13736,238562,44479.83423,33440.91557,5.094565569,293317,57574.48717,51010.30777,226742,44506.64083,33467.72218,/mnt/d/2018-08-15-xi-ming/262,-0.5
871,262,262-1,8ebc5715-898c-426c-aaac-099dab8f523b,97f44ed5-8452-44c4-ba97-9c099d9aee2a,e017d9be-5ab4-42e6-9629-76d4831431a4,76,14,45.74961644,751,12.51666667,1,623590,13630.49679,7066.317389,1408459,30786.24718,19747.32852,5.440176801,276521,50829.41421,44265.23481,43454.65389,32415.73524,5.363374305,293674,54755.45492,48191.27552,228670,42635.47293,31596.55428,,,,,,,,,,,,,,,5.440176801,276521,50829.41421,44265.23481,236401,43454.65389,32415.73524,5.363374305,293674,54755.45492,48191.27552,228670,42635.47293,31596.55428,/mnt/d/2018-08-15-xi-ming/262,-0.333333333
